"ListNo","Access","AdditInfo","Acres","ListAgt","AirType","Amenities","Area","BackDim","Basemnt","BsmntFin","City","ListCoAgt","CompBac","CompDays","CompSac","ContPh1","ContPh2","Contact","ContractDt","County","CrprtCap","DVR","DaysOnMkt","Deck","DirPre","DirPost","EWCoord","EntrdBy","EntryDt","Excl","ExpDtDisp","Ext","FeatExt","FeatInt","Floor","Frontage","GaragCap","Garage","HOAFee","HOATerms","Heat","HouseNbr","Image","Incl","Irregular","LandScape","Latitude","ListDt","ListType","Longitude","Lot","LstPrice","NSCoord","NumDish","NumDispose","NumOvRng","NumRefg","OffMktDt","ListOff","OpenHseDt","Owner","P1Bed","P1BthFull","P1BthHalf","P1BthTq","P1Fire","P1Rent","P1Sqf","P1FamDen","P1Kitch","P1Bar","P1Formal","P1SemiForm","P1Laundry","P2Bed","P2BthFull","P2BthHalf","P2BthTq","P2Fire","P2Rent","P2Sqf","P2FamDen","P2Kitch","P2Bar","P2Formal","P2SemiForm","P2Laundry","P3Bed","P3BthFull","P3BthHalf","P3BthTq","P3Fire","P3Rent","P3Sqf","P3FamDen","P3Kitch","P3Bar","P3Formal","P3SemiForm","P3Laundry","P4Bed","P4BthFull","P4BthHalf","P4BthTq","P4Fire","P4Rent","P4Sqf","P4FamDen","P4Kitch","P4Bar","P4Formal","P4SemiForm","P4Laundry","P5Bed","P5BthFull","P5BthHalf","P5BthTq","P5Fire","P5Rent","P5Sqf","P5FamDen","P5Kitch","P5Bar","P5Formal","P5SemiForm","P5Laundry","Patio","PkgSpacs","Pool","Possess","PropType","PublicID","Quadrant","RMPriceLow","ReinstDt","Remarks","Roof","Rstrct","SchDist","SchElem","SchJunior","SchSenior","SchOther","SchPrivate","Sewer","Show","SideDim","SlAgentID","SlAgentPub","SldOfcID","SlrPaidCns","SoldDt","SoldPrice","SoldTerms","StatCode","StatDate","State","Status","StrType","Street","Style","SubAgncy","Subdiv","TaxID","Taxes","Terms","TimeClause","TotAirElc","TotAirEvp","TotAirGas","TotAirPmp","TotAirSol","TotAirWElC","TotBar","TotBed","TotBth","TotBthFul","TotBthHal","TotBthTq","TotFamRm","TotFire","TotFormal","TotKitch","TotLdy","TotRent","TotSemi","TotSqf","TotWinEvp","UndrCnst","UnitNbr","Water","WinEle1","WinEle2","WinEle3","WinEle4","WinEvp1","WinEvp2","WinEvp3","WinEvp4","Window","WithDrDt","YearBlt","Zip","Zoning","LastMod"
"1372945","Asphalt","","0.01","Babs De Lay","Central Air; Electric","Cable Tv Available","101","0.0","None/Crawl Space","0","Salt Lake City","","3%","1","","801-201-8824","801-595-8824","BABS-TEXT ME","05/05/2016","Salt Lake","1","1","17","0","E","N","521","","04/18/2016","","06/15/2016","Brick; Concrete/Glass","Balcony; Outdoor Lighting","Dishwasher, Built-In; Disposal; Oven: Wall; Range: Countertop","Carpet; Linoleum","0.0","0","Attached; Parking: Covered","289","Monthly","Forced Air","521","1372945_b96b345afd9d725628c8536429772a5c_373645.jpg","Range; Refrigerator","No","Landscaping: Full","40.775106","04/18/2016","ERS","-111.873924","Curb &amp; Gutter; Sidewalks; View: Valley","179900","250","0","0","0","0","00/00/0000","Urban Utah Homes & Estates","00/00/0000","ON RECORD","2","1","0","0","0","0","1,100","","","","","Y","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","","IMMEDIATE","Condo","","NE","0","00/00/0000","True two bedroom CORNER unit that faces North East. I love this building because it's a) close to the U of U b) near a UTA bus stop c) has a nice deck and d) is an animal friendly building. Owner has used as a rental for many years and it's clean and ready to move in but not 'granitized' and all fancy. Note the recent sale in the building for $215K for a like-sized unit that was updated? This is a great deal no matter how you add up the numbers! Easy to show and even easier to sell!","Tar/Gravel","Yes","Salt Lake","Ensign","Bryant","West","McGillis School","Judge Memorial","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Private; Water: Connected","Call Agent/Appt","0.0","88952","","68161","","05/17/2016","170000","Cash","0","05/23/2016","UT","Sold","","FIFTH","Condo; Middle Level","0","NORTHRIDGE HEIGHTS","09-31-433-015","1500","Cash; Conventional; FHA; VA","","0","0","0","0","0","0","0","2","1.00","1","0","0","0","0","0","0","0","0","1","1,100","0","","306","Culinary","0","0","0","0","0","0","0","0","Blinds","00/00/0000","1968","84103","","05/23/2016"
"1371972","See Remarks; Concrete","","0.10","Myra Petersen","Central Air; Electric","See Remarks; Cable Tv Available","101","0.0","None/Crawl Space","0","Salt Lake City"," ","3%","0","","801-673-1664","","Myra Petersen","07/09/2016","Salt Lake","0","0","88","2","W","N","276","","04/14/2016","Satellite Equipment; Satellite Dish","04/01/2017","Cedar/Redwood; Stucco","See Remarks; Balcony; Deck; Covered; Double Pane Windows; Patio: Covered","See Remarks; Alarm: Fire; Alarm: Security; Bath: Master; Bath: Sep. Tub/Shower; Closet: Walk-In; Dishwasher, Built-In; Disposal; Kitchen: Updated; Oven: Gas; Range: Gas","Carpet; Hardwood; Tile","0.0","2","Detached; Extra Width; Opener","1","Annually","Gas: Central","276","1371972_c548e80bff887a1fa0807abfa71beb92_6263551.jpg","See Remarks; Alarm System; Ceiling Fan; Dishwasher: Portable; Dryer; Microwave; Range; Refrigerator; Washer; Window Coverings","No","See Remarks; Xeriscaped","40.782477","04/14/2016","ERS","-111.899270","See Remarks; Fenced: Part; Sidewalks; Terrain, Flat; View: Mountain; Drip Irrigation: Auto-Full; Private","519900","600","0","0","0","0","00/00/0000","Windermere Real Estate-Utah (Salt Lake Branch)","00/00/0000","On Record","0","0","1","0","1","0","1,100","Y","Y","Y","","Y","","3","2","0","0","0","0","1,300","","","","","","Y","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","1","0","","Recording","Single Family","","NW","0","00/00/0000","*10K Price Drop*Modern in Marmalade! It doesn't get more 'turnkey' than this! Beautifully designed with 3 bedrooms, including a spacious master, and 2 bathrooms on the second floor. Every detail very well thought out. The walk-in closet off the master bathroom is big enough to be a 4th bedroom. You'll have to see it to believe it! Heated floors in bathrooms. Large open floor plan with amazing kitchen for entertaining. The kitchen includes gas stove and range, quartz counter tops, huge center island, high-end appliances, soft close cabinets and drawers, large basin sink and much more! The abundance of natural light will keep your new home bright and sunny all year long. Enjoy your very private patio directly off of your cozy family room area. Xeriscape landscaping so you can spend your Spring and Summer enjoying your patio and harvesting fruits and vegetables from you planter box. Don't miss this opportunity to live in Salt Lake's best up and coming area. Walk to the new library and get excited for all the restaurants and shops that will be in your new neighborhood soon. ","Metal","No","Salt Lake","Washington","Clayton","West","","Our Lady of Lourdes","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public; Water: Connected","See Remarks; Appt/Use Key Box; Call/Use Key Box; Key Box: Electronic","0.0","90906","","68816","","08/22/2016","503000","Conventional","0","08/26/2016","UT","Sold","","600","2-Story","0","","08-36-202-016","1669","Cash; Conventional; FHA; VA","","0","0","0","0","0","0","1","3","3.00","2","1","0","1","1","0","1","1","0","1","2,400","0","","","Culinary","0","0","0","0","0","0","0","0","Blinds; Shades","00/00/0000","2014","84103","RES","08/26/2016"
"1372073","Concrete","","0.11","Craig E. Voegeli","Evap. Cooler: Roof","Cable Tv Available; Electric Dryer Hookup; Gas Dryer Hookup","101","0.0","Partial; Shelf","0","Salt Lake City","Dallas G. Eichers","3%","1","","801-201-3344","801-541-2485","Craig or Dallas","05/27/2016","Salt Lake","0","1","43","0","N","","300","","04/14/2016","","09/30/2016","Brick; Clapboard/Masonite","Basement Entrance; Bay Box Windows; Entry (Foyer); Porch: Open; Stained Glass Windows","Bath: Master; Bath: Sep. Tub/Shower; Closet: Walk-In; Den/Office; Dishwasher, Built-In; Disposal; French Doors; Gas Log; Jetted Tub; Kitchen: Updated; Laundry Chute; Oven: Gas; Range: Gas; Range/Oven: Free Stdng.; Granite Countertops","Carpet; Hardwood; Tile","0.0","1","Detached; Extra Width; Opener; Storage Above","","","Forced Air; Gas: Central","85","1372073_d4ed5acc4376687fcfd836efd9fdd742_422224.jpg","Ceiling Fan; Fireplace Insert; Range; Range Hood; Satellite Dish; Window Coverings","No","Landscaping: Full; Mature Trees","40.771350","04/14/2016","ERS","-111.880599","Curb &amp; Gutter; Fenced: Full; Road: Paved; Sidewalks; Sprinkler: Auto-Part; Terrain, Flat","589000","85","0","0","0","0","00/00/0000","Berkshire Hathaway HomeServices Utah - Salt Lake","00/00/0000","","0","0","1","0","2","0","1,336","Y","Y","","Y","","Y","3","2","0","0","0","0","1,311","","","","","","","1","0","0","0","0","0","160","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","510","","","","","","","1","2","","negotiable","Single Family","","NE","0","00/00/0000","This charming American Four Square style home in the Avenues offers original charm with beautiful updates. Built by Alphonso H. Snow, founder of Brigham City's Peach Days, this home is listed on the National Historic Registry. Come relax on the expansive front porch or enjoy creating your favorite recipes in the gorgeous custom kitchen with walk-in pantry. Gracious entertaining spaces with hardwood floors and two original fireplaces. Fantastic master suite provides a sanctuary for you to rest and recharge.  There are three additional bedrooms plus a guest bath. Newer oversized 1-car garage with stamped concrete driveway and patio. Conveniently located in one of Salt Lake's premier neighborhoods close to downtown and the University of Utah. ","Asphalt Shingles","No","Salt Lake","Wasatch","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public; Water: Connected","Agent Has Key; Call Agent/Appt","0.0","86428","","69445","3000","06/29/2016","583000","Conventional","0","06/30/2016","UT","Sold","ST","C","2-Story","0","AVENUES","09-31-454-008","2477","Cash; Conventional; VA","","0","0","0","0","0","0","0","4","3.00","2","1","0","1","2","1","1","1","0","0","3,317","0","","","Culinary","0","0","0","0","0","0","0","0","Blinds; Draperies","00/00/0000","1906","84103","R-1","06/30/2016"
"1372167","Asphalt; Common Drive","","0.01","Suzanne Allred","Central Air; Electric; Heat Pump","Cable Tv Available; Home Warranty; Swimming Pool","101","0.0","None/Crawl Space","0","Salt Lake City"," ","3%","0","","801-580-8856","","Text Suzanne ","04/19/2016","Salt Lake","0","0","5","0","E","N","266","","04/14/2016","","10/15/2016","Brick","Balcony; Secured Building; Secured Parking","Closet: Walk-In; Disposal; Range/Oven: Free Stdng.","Carpet","0.0","1","Attached; Opener","346","Monthly","Gas: Radiant; Hot Water","266","1372167_f00809eb8bd3097ce990d76e1f06427c_792065.jpg","Dryer; Microwave; Refrigerator; Washer","No","Landscaping: Full","40.773640","04/14/2016","ERS","-111.881522","Corner Lot; Sprinkler: Auto-Full","199000","200","0","0","0","0","00/00/0000","The Group Real Estate LLC","00/00/0000","n/a","2","1","0","1","0","0","1,015","Y","","","","Y","Y","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","1","0","Fenced","Arrange","Condo","","NE","0","00/00/0000","Lovely Carlton Towers condo. Two bedroom, two bath with washer and dryer. There is a large wrap-around deck that gives lovely privacy and views. Incredible light floods the living room, dining and kitchen which all have large picture windows or sliders. Newer paint and carpet. Large closets in each of the bedrooms plus 2 linen closets as well as a pantry which includes a freezer and excellent shelving. Washer/dryer unit is included with sale. Roof-top areas offer panoramic views of the city, lake and mountains in addition to a pool and a large covered patio with seating and BBQ. Square footage figures are provided as a courtesy estimate only. Buyer is advised to obtain an independent measurement.","","No","Salt Lake","Lowell","Bryant","West","","Madeleine Choir Sch","Gas: Connected; Power: Connected; Water: Connected","Call/Use Key Box; Key Box: Electronic","0.0","45736","","69328","3000","04/28/2016","211000","Cash","0","04/30/2016","UT","Sold","AVE","4TH","Condo; Middle Level","0","CARLTON TOWERS","09-31-410-013","1416","Cash; Conventional","","0","0","0","0","0","0","0","2","2.00","1","0","1","1","0","0","0","1","0","1","1,015","0","","204","Culinary","0","0","0","0","0","0","0","0","Blinds; Draperies","00/00/0000","1963","84103","CONDO","04/30/2016"
"1372193","Asphalt","","0.01","William Laney","Central Air; Electric","Cable Tv Wired","101","0.0","None/Crawl Space","0","Salt Lake City"," ","3%","0","","801-560-4112","","Bill Laney ","06/12/2016","Salt Lake","1","0","43","0","E","N","720","","04/14/2016","","10/08/2016","Aluminum/Vinyl; Brick","","Dishwasher, Built-In; Disposal; Kitchen: Updated; Granite Countertops","Laminate","0.0","0","Parking: Covered","170","Monthly","Gas: Central","720","1372193_d2702077f56d557f9a96de603a1d29a6_144391.jpg","Microwave; Range; Refrigerator","No","","40.774720","04/14/2016","ERS","-111.867839","","104900","250","0","0","0","0","00/00/0000","Coldwell Banker Residential Brokerage-Sugarhouse","00/00/0000","","1","1","0","0","0","0","406","Y","Y","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","","","Condo","","NE","0","00/00/0000","PRIME AVENUES LOCATION. Minutes from the University of Utah and all that Downtown has to offer. Don't let the square feet fool you. The layout makes the most of every inch. Open updated kitchen, flooring, windows, blinds, and interior doors. Well cared for condominium, with granite counter tops, almost new furnace and air conditioning, extra storage in carport, on-site laundry with nearly NEW washers and dryers located right under unit. LOW HOA fee includes basic cable TV and water. PRIVATE PARKING. Easy to show.","","No","Salt Lake","Wasatch","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Water: Connected","Call Agent/Appt; Key Box: Electronic","0.0","83189","","52188","1750","07/27/2016","104500","Conventional","0","08/01/2016","UT","Sold","AVE","FIFTH ","2-Story","0","","09-32-312-009","711","Cash; Conventional","","0","0","0","0","0","0","0","1","1.00","1","0","0","1","0","0","1","0","0","0","406","0","","8","Culinary","0","0","0","0","0","0","0","0","Blinds","00/00/0000","1969","84103","","08/01/2016"
"1372253","Asphalt","","0.01","Curtis Rumel","Central Air; Electric","Cable Tv Wired; Home Warranty","101","0.0","None/Crawl Space","0","Salt Lake City"," ","3%","0","","801-449-0119","","Text Curtis","04/20/2016","Salt Lake","1","0","6","0","E","N","720","","04/14/2016","","04/14/2017","Brick","Double Pane Windows; Outdoor Lighting","Dishwasher, Built-In; Disposal; Range/Oven: Built-In; Instantaneous Hot Water","Carpet; Hardwood; Tile","0.0","0","Detached; Parking: Covered","170","Monthly","Gas: Central","720","1372253_9508f842dc779e9b9ddc7490f96d264f_567008.jpg","Range; Range Hood; Refrigerator; Storage Sheds; Window Coverings","No","Landscaping: Full; Mature Trees; Xeriscaped","40.775054","04/14/2016","ERS","-111.867946","Curb &amp; Gutter; Road: Paved; Sidewalks; Sprinkler: Auto-Full; Terrain: Grad Slope; View: Mountain","159900","250","0","0","0","0","00/00/0000","Equity Real Estate - Solid","00/00/0000","Magdalena Pena","2","1","0","0","0","0","722","Y","Y","","","Y","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","1","1","","","Condo","","NE","0","00/00/0000","*MULTIPLE OFFERS RECEIVED, HIGHEST & BEST DUE 4/20/216 @ 12 PM* Charming & well maintained 2/1 condo in the unbeatable Avenues. Well run HOA w/ everything but electric included for a cool $170. Quiet neighbors in a peaceful neighborhood. Designated covered parking w/ storage closet. Makes for a great place to live or a fantastic investment property. ","Tar/Gravel","No","Salt Lake","Wasatch","Bryant","West","","Rowland Hall-St Mark's","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Private; Water: Connected","See Remarks; Call Agent/Appt","0.0","47968","","64370","","04/29/2016","156000","Cash","0","04/30/2016","UT","Sold","AVE","5TH","Condo; Middle Level","0","MID-AVENUES","09-32-312-007","1065","Cash; Conventional","","0","0","0","0","0","0","0","2","1.00","1","0","0","1","0","0","1","0","0","1","722","0","","6","Culinary","0","0","0","0","0","0","0","0","Draperies; Full","00/00/0000","1969","84103","R-3","04/30/2016"
"1371617","Asphalt; Concrete","","0.98","Kathy McCabe","Central Air; Electric","Electric Dryer Hookup","101","0.0","Full; Walkout","100","Salt Lake City"," ","3%","1","","801-485-7653","801-897-5390","Office M-F, 9-5","04/16/2016","Salt Lake","0","0","5","2","E","","760","","04/13/2016","Dryer; Gas Grill/BBQ; Washer","10/31/2016","Stucco","Basement Entrance; Double Pane Windows; Entry (Foyer); Outdoor Lighting; Patio: Covered; Sliding Glass Doors; Walkout","Alarm: Fire; Alarm: Security; Bath: Master; Bath: Sep. Tub/Shower; Central Vacuum; Closet: Walk-In; Den/Office; Dishwasher, Built-In; Disposal; Gas Log; Great Room; Kitchen: Updated; Oven: Wall; Range: Gas; Granite Countertops","Carpet; Hardwood; Tile","0.0","3","Attached; Extra Width; Opener","","","Forced Air; Gas: Central","760","1371617_8cbaa5c99566728c14df91b1ee091098_723208.jpg","Alarm System; Hot Tub; Microwave; Range; Range Hood; Refrigerator; Window Coverings","No","Landscaping: Full; Mature Trees; Vegetable Garden","40.789598","04/13/2016","ERS","-111.866520","Cul-de-Sac; Curb &amp; Gutter; Fenced: Full; Road: Paved; Secluded Yard; Sidewalks; Sprinkler: Auto-Full; Terrain, Flat; View: Lake; View: Mountain; View: Valley; Private","1750000","965","0","0","0","0","00/00/0000","The Bringhurst Group","00/00/0000","On Record","2","0","0","2","1","0","2,307","","","Y","","Y","","1","1","0","0","1","0","1,395","Y","","","","","Y","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","4","1","0","2","1","0","2,307","2","","","","","Y","1","0","","Arrange","Single Family","","NE","0","00/00/0000","Listen. Breathe. Relax. Just far enough out of downtown Salt Lake - sitting at the top of the upper Avenues - the only sounds you'll hear are rustling tree leaves and song birds. Breathe in the finest air coming out of the canyons above you - blanketed in the most amazing, unobstructed valley and mountain views that are such a rare find. Come in and relax because we have even more to offer inside. Upon entry you'll be captivated by the valley view from all angles - open living, dining, kitchen concept flows so meticulously here, walking through the rest of the house will seem unnecessary. Kitchen is home to all custom cabinets, Sub-Zero, Wolf, and Thermador appliances, wine fridge and dual dishwasher for superb entertaining. Soaring every height with proportionate room sizes adorn the sleeping rooms on the main - en suite bath and, again, the views. Saunter upstairs to the master suite quarters - oh-so dreamy, quiet, and as if you were sitting on top of the world looking at it from a bird's view. Here's what else it has: wall fireplace to warm you on winter nights, laundry perfectly placed outside the master closet, and the bath is spa-worthy on its own - free-standing tub, steam shower, double sinks, and of course, the view. Adjacent to the master is an office, or gym space if you prefer. Now that you have visited all that's on the main floor, take a peek downstairs: with this space all above-ground and 3 walk out options, you can't go wrong. 4 large bedrooms, 3 large baths, laundry, study space, fireplace and a game/family room area, too. Storage? Of course. And yes, it all comes with ""the view"". The lot totals almost an acre, fenced to keep pets in, a patio area for dining and guests, a gas fire pit, a small (removable) green house, and just enough yard and garden beds to play in. If impeccable care, top-end building quality, and views for time and all eternity are on your ""must have"" list, give us a call and come experience it for yourself.","Asphalt Shingles","No","Salt Lake","Ensign","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public; Water: Connected","Call Agent/Appt","0.0","82920","","68816","","07/01/2016","1700000","Conventional","0","07/05/2016","UT","Sold","RD","EDGEHILL","2-Story","0","NORTHCREST","09-29-327-007","11221","Cash; Conventional","","0","0","0","0","0","0","1","7","6.00","2","0","4","2","3","0","0","2","0","1","6,009","0","","","Culinary","0","0","0","0","0","0","0","0","Blinds; Part; Shades","00/00/0000","1968","84103","","07/05/2016"
"1391975","Asphalt","","0.00","Laurie B. Anderson","Central Air; Electric","Cable Tv Wired; Electric Dryer Hookup; Exercise Room; Gated Community; Swimming Pool","101","0.0","None/Crawl Space","0","Salt Lake City","","3%","0","","","","","04/13/2016","Salt Lake","1","0","","1","N","W","300","","07/07/2016","","11/04/2016","Aluminum/Vinyl; Asphalt Shingles; Brick","Deck; Covered; Double Pane Windows; Outdoor Lighting; Secured Parking","Dishwasher, Built-In; Disposal; Oven: Gas; Range: Gas; Granite Countertops","Hardwood; Tile","0.0","0","Parking: Uncovered","","","Gas: Central","650","1391975_67de4750e7a0c1091f2ad2fc165fb6f9_10344.jpg","Dishwasher: Portable; Microwave; Range; Refrigerator; Window Coverings","No","Mature Trees","40.783421","04/13/2016","ERS","-111.898053","Curb &amp; Gutter; Fenced: Part; Road: Paved; Secluded Yard; Sprinkler: Auto-Full","127500","650","0","0","0","0","00/00/0000","RealtyONE Group Signature","00/00/0000","","1","1","0","0","0","0","612","Y","Y","","","","Y","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","Heated; In Ground","","Condo","","NW","0","00/00/0000","","Asphalt Shingles","No","Salt Lake","Washington","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public; Water: Connected","Appt/Use Key Box; Key Box: Electronic","0.0","40292","","70276","1000","08/11/2016","126500","Conventional","0","08/11/2016","UT","Sold","","300","Condo; Main Level","0","MARMALADE","08-36-209-019","910","Cash; Conventional","","0","0","0","0","0","0","0","1","1.00","1","0","0","1","0","0","1","1","0","0","612","0","","119","Culinary","0","0","0","0","0","0","0","0","Blinds","00/00/0000","1961","84103","","08/11/2016"
"1370687","Concrete","","0.01","Monica Draper","Central Air; Electric","Cable Tv Available; Cable Tv Wired","101","0.0","None/Crawl Space","0","Salt Lake City","","3%","0","","","","Kaley 801.718.5555","04/16/2016","Salt Lake","1","1","8","1","N","","880","","04/08/2016","","04/08/2017","Brick","Balcony; Sliding Glass Doors","Dishwasher, Built-In; Disposal","Carpet; Tile","0.0","1","","232","Monthly","Forced Air; Gas: Central","31","1370687_5df75e59aec35eef412ebdeb075bcf35_6043706.jpg","Range","No","Landscaping: Full; Mature Trees","40.770296","04/08/2016","ERS","-111.865958","Corner Lot; Curb &amp; Gutter; Sidewalks; Sprinkler: Auto-Full; Terrain, Flat; Wooded","180000","31","0","0","0","0","00/00/0000","cityhome COLLECTIVE","00/00/0000","On Record","2","1","0","0","1","0","938","","Y","","","Y","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","","Recording","Condo","","NE","0","00/00/0000","Won't you be...our neighbor? No, seriously. This one is right around the corner from our COLLECTIVE HQ, and we can attest to the joy of living/working in the Avenues. It's a top-floor unit, and there's little to want for here. Imagine taking your morning walk down tree-lined streets to grab a cup of coffee (at the new Publik, perhaps?) and take in the lovely homes around you. Care to walk a bit further, come summer, and you'll find yourself right downtown. Sure, this unit is absolutely affordable, but it's also just as cute as a button. A light-filled interior with gorgeous hardwood floors and plenty of room for the occasional dinner party or movie night. And you're looking squarely at two sets of sliders to that top-floor balcony...which basically means that you can open half the wall and enjoy that cool, spring breeze (you don't see that too often in a condo, friends). Bonus: even though walkability is here in spades, you've still got two dedicated parking stalls. #winwin This here is Aves living with a few added perks. Don't miss out.  Square footage figures are provided as a courtesy estimate only.  Buyer is advised to obtain an independent measurement.","Rubber (EPDM)","No","Salt Lake","Wasatch","Bryant","West","","Madeleine Choir Sch","Sewer: Connected","Call Agent/Appt","0.0","89009","","69697","","04/18/2016","178000","Cash","0","05/06/2016","UT","Sold","ST","M","Rambler/Ranch","0","CAMBRIDGE CONDOS","09-32-387-037","891","Cash; Conventional","","0","0","0","0","0","0","0","2","1.00","1","0","0","0","1","0","1","0","0","1","938","0","","406","Culinary","0","0","0","0","0","0","0","0","Blinds; Full","00/00/0000","1977","84103","","05/06/2016"
"1370940","","","0.11","Catherine E Garff","Refrig. Air; Window","Cable Tv Available; Electric Dryer Hookup; Gas Dryer Hookup","101","39.0","Entrance; Full","80","Salt Lake City","","3%","0","","","","","04/13/2016","Salt Lake","0","0","5","1","E","N","791","","04/08/2016","","10/08/2016","Brick","Balcony; Deck; Covered; Porch: Open; Stained Glass Windows; Walkout","Dishwasher, Built-In; Disposal; Kitchen: Second; Mother-in-Law Apt.; Oven: Double; Oven: Gas; Oven: Wall; Range: Countertop; Range: Gas; Range/Oven: Free Stdng.; Granite Countertops","Carpet; Hardwood; Tile","39.0","0","Parking: Uncovered","","","Gas: Radiant; Hot Water","791","1370940_d5b330b29f4627ea49e8b62a622a7e05_6375421.jpg","Ceiling Fan; Gas Grill/BBQ; Range Hood; Window Coverings","No","Landscaping: Full; Mature Trees","40.779888","04/08/2016","ERS","-111.865808","Corner Lot; Curb &amp; Gutter; Fenced: Part; Road: Paved; Secluded Yard; Sidewalks; Sprinkler: Auto-Full; Drip Irrigation: Auto-Part","415000","450","0","0","0","0","00/00/0000","Garff Group Realty","00/00/0000","","2","1","0","0","1","0","1,182","","Y","","","","Y","2","0","0","0","0","0","472","","","","","","","0","0","0","0","0","0","0","","","","","","","0","0","0","0","0","0","0","","","","","","","1","1","0","0","0","0","1,182","Y","Y","","","","Y","1","0","","Recording","Single Family","","NE","0","00/00/0000","If you've dreamed of owning a classic avenues home where you could soak in city views from the comfort of your living room, this home is for you. Tall ceilings throughout the main level give it a feeling of openness. You can slow down time relaxing on the front city-view porch, the downstairs patio, the covered backyard patio, or the charming original sleeping porch. Come back to the present with the newly remodeled kitchen including granite countertops, new appliances and a separate dining area. Friends won't track in mud after playing at the park across the street (Lindsay Gardens) because they'll leave their shoes in the mud room. A mother-in-law apartment with walk-out basement gives your guests (and you!) a little privacy. Plenty of built ins for storage, not to mention the multitude of closets and large laundry/storage room means there's plenty of space to stow your stuff. Call or text agent to test out the views (and preview the house, of course).   Square footage figures are provided as a courtesy estimate only and were obtained from seller estimate.  Buyer is advised to obtain an independent measurement.","Asphalt Shingles","No","Salt Lake","Ensign","Bryant","West","","","Gas: Connected; Power: Connected; Sewer: Connected; Sewer: Public; Water: Connected","Call Agent/Appt; Key Box: Electronic","120.0","70555","","70219","3250","05/31/2016","415000","FHA","0","06/06/2016","UT","Sold","","9TH AVE.","Bungalow/Cottage","0","","09-32-176-013","2403","Cash; Conventional; FHA","","0","0","0","0","0","0","0","5","2.00","2","0","0","1","1","0","2","2","0","0","2,836","0","","","Culinary","0","0","0","0","0","0","0","0","Draperies; Part","00/00/0000","1906","84103","R1","06/06/2016"
